Equipment No,Move Date,Time,LCN/Depot,prev_status,F.E,Move Date,Time,LCN/Depot,next_status,F.E
HDMU3600058,20180622,525,INMUN/ASE,DF,F,20180624,2107,INMUN/SMS,OI,F
HDMU3600058,20180624,2107,INMUN/SMS,OI,F,20180624,2224,INMUN/SMS,TI,F
HDMU3600058,20180624,2224,INMUN/SMS,TI,F,20180703,554,INMUN/SMS,CF,F
HDMU3600058,20180703,554,INMUN/SMS,CF,F,20180704,215,INMUN/SMS,TE,E
HDMU3600058,20180704,215,INMUN/SMS,TE,E,20180709,2217,INMUN/SMS,SF,E
HDMU3600058,20180709,2217,INMUN/SMS,SF,E,20180711,1605,INMUN/CT3,LF,F
HDMU3600058,20180711,1605,INMUN/CT3,LF,F,20180718,626,INMUN/CT3,VF,F
HDMU3600058,20180718,626,INMUN/CT3,VF,F,20180808,1748,KRPUS/HNC,DF,F
HDMU3600058,20180808,1748,KRPUS/HNC,DF,F,20180810,1351,KRPUS/HNC,CF,F
HDMU3600058,20180810,1351,KRPUS/HNC,CF,F,20180816,1122,KRPUS/HNC,TE,E
HDMU3600058,20180816,1122,KRPUS/HNC,TE,E,20180816,1132,KRPUS/HNC,TD,E
HDMU3600058,20180816,1132,KRPUS/HNC,TD,E,20180831,1325,KRPUS/HNC,TE,E
HDMU3600058,20180831,1325,KRPUS/HNC,TE,E,20180914,1541,KRPUS/HNC,SF,E
HDMU3600058,20180914,1541,KRPUS/HNC,SF,E,20180927,1442,KRPUS/HNC,LF,F
HDMU3600058,20180927,1442,KRPUS/HNC,LF,F,20181001,1547,KRPUS/HNC,VF,F
HDMU3600058,20181001,1547,KRPUS/HNC,VF,F,20181014,1007,USLAX/APM,DF,F
HDMU3600058,20181014,1007,USLAX/APM,DF,F,20181017,1508,USLAX/APM,CF,F
HDMU3600058,20181017,1508,USLAX/APM,CF,F,20181023,2259,USLAX/APM,TE,E
HDMU3600058,20181023,2259,USLAX/APM,TE,E,20181027,217,USLAX/APM,VE,E
HDMU3600058,20181027,217,USLAX/APM,VE,E,20181115,1630,CNTXG/EAT,TE,E
HDMU3600058,20181115,1630,CNTXG/EAT,TE,E,20181118,1336,CNTXG/KYU,OE,E
HDMU3600058,20181118,1336,CNTXG/KYU,OE,E,20181118,1436,CNTXG/KYU,TE,E
HDMU3600058,20181118,1436,CNTXG/KYU,TE,E,20181206,1529,CNTXG/KYU,SF,E
HDMU3600058,20181206,1529,CNTXG/KYU,SF,E,20181210,1913,CNTXG/EAT,LF,F
HDMU3600058,20181210,1913,CNTXG/EAT,LF,F,20181213,1930,CNTXG/EAT,VF,F
HDMU3600058,20181213,1930,CNTXG/EAT,VF,F,20181215,1519,KRPUS/HNC,DF,F
HDMU3600058,20181215,1519,KRPUS/HNC,DF,F,20181222,623,KRPUS/HNC,VF,F
HDMU3600058,20181222,623,KRPUS/HNC,VF,F,20181224,1934,UEVVO/VLA,DF,F
,,,,,,,,,,
HDMU3600063,20180306,0,CNTAO/SJY,OH,E,20180306,112,CNTAO/SJY,TE,E
HDMU3600063,20180306,112,CNTAO/SJY,TE,E,20180528,1939,CNTAO/SJY,SF,E
HDMU3600063,20180528,1939,CNTAO/SJY,SF,E,20180529,1639,CNTAO/SJY,TX,F
HDMU3600063,20180529,1639,CNTAO/SJY,TX,F,20180530,1512,CNTAO/QCU,OX,F
HDMU3600063,20180530,1512,CNTAO/QCU,OX,F,20180530,2038,CNTAO/QCU,LF,F
HDMU3600063,20180530,2038,CNTAO/QCU,LF,F,20180601,1002,CNTAO/QCU,VF,F
HDMU3600063,20180601,1002,CNTAO/QCU,VF,F,20180603,2210,KRPUS/PNC,DF,F
HDMU3600063,20180603,2210,KRPUS/PNC,DF,F,20180607,1803,KRPUS/HNC,OI,F
HDMU3600063,20180607,1803,KRPUS/HNC,OI,F,20180607,1828,KRPUS/HNC,LF,F
HDMU3600063,20180607,1828,KRPUS/HNC,LF,F,20180608,334,KRPUS/HNC,VF,F
HDMU3600063,20180608,334,KRPUS/HNC,VF,F,20180610,650,UEVYP/VOS,DF,F
HDMU3600063,20180610,650,UEVYP/VOS,DF,F,20180618,1026,UEVYP/VOS,CF,F
HDMU3600063,20180618,1026,UEVYP/VOS,CF,F,20180618,1736,UEVYP/VOS,TE,E
HDMU3600063,20180618,1736,UEVYP/VOS,TE,E,20180629,40,UEVYP/VOS,VE,E
HDMU3600063,20180629,40,UEVYP/VOS,VE,E,20180704,2039,KRPUS/HNC,TE,E
HDMU3600063,20180704,2039,KRPUS/HNC,TE,E,20180711,845,KRPUS/HNC,TD,E
HDMU3600063,20180711,845,KRPUS/HNC,TD,E,20180711,1635,KRPUS/HNC,TE,E
HDMU3600063,20180711,1635,KRPUS/HNC,TE,E,20180731,1646,KRPUS/HNC,SF,E
HDMU3600063,20180731,1646,KRPUS/HNC,SF,E,20180802,1919,KRPUS/HNC,LF,F
HDMU3600063,20180802,1919,KRPUS/HNC,LF,F,20180806,702,KRPUS/HNC,VF,F
HDMU3600063,20180806,702,KRPUS/HNC,VF,F,20180820,1537,CNNGB/BLN,DF,F
HDMU3600063,20180820,1537,CNNGB/BLN,DF,F,20180826,1111,CNNGB/CSC,OX,F
HDMU3600063,20180826,1111,CNNGB/CSC,OX,F,20180826,1154,CNNGB/CSC,LF,F
HDMU3600063,20180826,1154,CNNGB/CSC,LF,F,20180828,1805,CNNGB/CSC,VF,F
HDMU3600063,20180828,1805,CNNGB/CSC,VF,F,20180928,600,ITGOA/VCT,DF,F
HDMU3600063,20180928,600,ITGOA/VCT,DF,F,20181010,1716,ITGOA/VCT,CF,F
HDMU3600063,20181010,1716,ITGOA/VCT,CF,F,20181012,841,ITGOA/BGO,TE,E
HDMU3600063,20181012,841,ITGOA/BGO,TE,E,20181012,1554,ITGOA/BGO,SF,E
HDMU3600063,20181012,1554,ITGOA/BGO,SF,E,20181015,1717,ITGOA/VCT,LF,F
HDMU3600063,20181015,1717,ITGOA/VCT,LF,F,20181019,2129,ITGOA/VCT,VF,F
HDMU3600063,20181019,2129,ITGOA/VCT,VF,F,20181117,1622,SGSIN/PSA,DF,F
HDMU3600063,20181117,1622,SGSIN/PSA,DF,F,20181201,606,SGSIN/PSA,VF,F
HDMU3600063,20181201,606,SGSIN/PSA,VF,F,20181210,1933,PHMNL/QNA,DF,F
HDMU3600063,20181210,1933,PHMNL/QNA,DF,F,20181218,407,PHMNL/QNA,CF,F
HDMU3600063,20181218,407,PHMNL/QNA,CF,F,20181218,2241,PHMNL/NCT,TE,E
,,,,,,,,,,
HDMU3600079,20180329,0,CNSHA/UNK,OH,E,20180329,606,CNSHA/KYU,TE,E
HDMU3600079,20180329,606,CNSHA/KYU,TE,E,20180416,1641,CNSHA/KYU,SF,E
HDMU3600079,20180416,1641,CNSHA/KYU,SF,E,20180417,1731,CNSHA/WG2,LF,F
HDMU3600079,20180417,1731,CNSHA/WG2,LF,F,20180427,1030,CNSHA/WG2,VF,F
HDMU3600079,20180427,1030,CNSHA/WG2,VF,F,20180428,1933,KRPUS/HNC,DF,F
HDMU3600079,20180428,1933,KRPUS/HNC,DF,F,20180430,1419,KRPUS/HNC,CF,F
HDMU3600079,20180430,1419,KRPUS/HNC,CF,F,20180504,1336,KRPUS/HNC,TE,E
HDMU3600079,20180504,1336,KRPUS/HNC,TE,E,20180509,1510,KRPUS/HNC,SF,E
