Equipment No,Move Date,Time,LCN/Depot,prev_status,F.E,Move Date,Time,LCN/Depot,next_status,F.E
AVSU0018044,20181015,134,USTIW/WUT,VF,F,20181102,1319,TWKHH/118,DF,F
AVSU0018044,20181102,1319,TWKHH/118,DF,F,20181106,2400,TWKHH/KAO,FH,E
AVSU0018044,20181106,2400,TWKHH/KAO,FH,E,20181106,1346,TWKHH/118,CF,F
AVSU0018044,20181106,1346,TWKHH/118,CF,F,20181224,0,TWKHH/078,OH,E
AVSU0018044,20181224,0,TWKHH/078,OH,E,20181224,800,TWKHH/078,SF,E
AVSU0018044,20181224,800,TWKHH/078,SF,E,20181224,1921,TWKHH/078,LF,F
,,,,,,,,,,
AVSU0018086,20180509,0,TWKHH/078,OH,E,20180509,800,TWKHH/078,SF,E
AVSU0018086,20180509,800,TWKHH/078,SF,E,20180509,839,TWKHH/078,TX,F
AVSU0018086,20180509,839,TWKHH/078,TX,F,20180512,846,TWKHH/118,OX,F
AVSU0018086,20180512,846,TWKHH/118,OX,F,20180512,906,TWKHH/118,LF,F
AVSU0018086,20180512,906,TWKHH/118,LF,F,20180514,555,TWKHH/118,VF,F
AVSU0018086,20180514,555,TWKHH/118,VF,F,20180531,355,USTIW/WUT,DF,F
AVSU0018086,20180531,355,USTIW/WUT,DF,F,20180606,1015,USTIW/WUT,CF,F
AVSU0018086,20180606,1015,USTIW/WUT,CF,F,20180606,1016,USTIW/UNK,FH,E
AVSU0018086,20180606,1016,USTIW/UNK,FH,E,20180801,1128,USTIW/UNK,OH,E
AVSU0018086,20180801,1128,USTIW/UNK,OH,E,20180801,1129,USTIW/UNK,SF,E
AVSU0018086,20180801,1129,USTIW/UNK,SF,E,20180813,1020,USTIW/WUT,LF,F
AVSU0018086,20180813,1020,USTIW/WUT,LF,F,20180817,2125,USTIW/WUT,VF,F
AVSU0018086,20180817,2125,USTIW/WUT,VF,F,20180910,1158,TWKHH/118,DF,F
AVSU0018086,20180910,1158,TWKHH/118,DF,F,20180913,2400,TWKHH/KAO,FH,E
AVSU0018086,20180913,2400,TWKHH/KAO,FH,E,20180913,1536,TWKHH/118,CF,F
AVSU0018086,20180913,1536,TWKHH/118,CF,F,20181107,0,TWKHH/078,OH,E
AVSU0018086,20181107,0,TWKHH/078,OH,E,20181107,800,TWKHH/078,SF,E
AVSU0018086,20181107,800,TWKHH/078,SF,E,20181107,1622,TWKHH/078,LF,F
AVSU0018086,20181107,1622,TWKHH/078,LF,F,20181113,1913,TWKHH/078,VF,F
AVSU0018086,20181113,1913,TWKHH/078,VF,F,20181130,1129,USTIW/WUT,DF,F
AVSU0018086,20181130,1129,USTIW/WUT,DF,F,20181203,1039,USTIW/WUT,CF,F
AVSU0018086,20181203,1039,USTIW/WUT,CF,F,20181203,1040,USTIW/UNK,FH,E
,,,,,,,,,,
AVSU0018276,20180109,0,KRPUS/UNK,TE,E,20180109,1000,KRPUS/UNK,SF,E
AVSU0018276,20180109,1000,KRPUS/UNK,SF,E,20180113,14,KRPUS/HNC,LF,F
AVSU0018276,20180113,14,KRPUS/HNC,LF,F,20180113,253,KRPUS/HNC,VF,F
AVSU0018276,20180113,253,KRPUS/HNC,VF,F,20180124,1938,USTIW/WUT,DF,F
AVSU0018276,20180124,1938,USTIW/WUT,DF,F,20180130,1051,USTIW/WUT,CF,F
AVSU0018276,20180130,1051,USTIW/WUT,CF,F,20180130,1052,USTIW/UNK,FH,E
AVSU0018276,20180130,1052,USTIW/UNK,FH,E,20180605,0,TWKHH/078,OH,E
AVSU0018276,20180605,0,TWKHH/078,OH,E,20180605,800,TWKHH/078,SF,E
AVSU0018276,20180605,800,TWKHH/078,SF,E,20180605,1435,TWKHH/078,LF,F
AVSU0018276,20180605,1435,TWKHH/078,LF,F,20180611,542,TWKHH/078,VF,F
AVSU0018276,20180611,542,TWKHH/078,VF,F,20180627,940,USTIW/WUT,DF,F
AVSU0018276,20180627,940,USTIW/WUT,DF,F,20180629,1116,USTIW/WUT,CF,F
AVSU0018276,20180629,1116,USTIW/WUT,CF,F,20180629,1117,USTIW/UNK,FH,E
,,,,,,,,,,
AVSU0018384,20180406,1524,USTIW/UNK,OH,E,20180406,1525,USTIW/UNK,SF,E
AVSU0018384,20180406,1525,USTIW/UNK,SF,E,20180423,1117,USTIW/WUT,LF,F
AVSU0018384,20180423,1117,USTIW/WUT,LF,F,20180426,925,USTIW/WUT,VF,F
AVSU0018384,20180426,925,USTIW/WUT,VF,F,20180516,100,CNSHA/WG2,DF,F
AVSU0018384,20180516,100,CNSHA/WG2,DF,F,20180517,2400,CNSHA/UND,FH,E
AVSU0018384,20180517,2400,CNSHA/UND,FH,E,20180703,0,CNSHA/UNK,OH,E
AVSU0018384,20180703,0,CNSHA/UNK,OH,E,20180703,1,CNSHA/WG2,SF,F
AVSU0018384,20180703,1,CNSHA/WG2,SF,F,20180711,2000,CNSHA/WG2,LF,F
AVSU0018384,20180711,2000,CNSHA/WG2,LF,F,20180712,1130,CNSHA/WG2,VF,F
AVSU0018384,20180712,1130,CNSHA/WG2,VF,F,20180724,1405,USTIW/WUT,DF,F
AVSU0018384,20180724,1405,USTIW/WUT,DF,F,20180727,1114,USTIW/WUT,CF,F
AVSU0018384,20180727,1114,USTIW/WUT,CF,F,20180727,1115,USTIW/UNK,FH,E
AVSU0018384,20180727,1115,USTIW/UNK,FH,E,20180913,1134,USTIW/UNK,OH,E
AVSU0018384,20180913,1134,USTIW/UNK,OH,E,20180913,1135,USTIW/UNK,SF,E
AVSU0018384,20180913,1135,USTIW/UNK,SF,E,20180921,1141,USTIW/WUT,LF,F
AVSU0018384,20180921,1141,USTIW/WUT,LF,F,20180927,45,USTIW/WUT,VF,F
AVSU0018384,20180927,45,USTIW/WUT,VF,F,20181024,2100,CNSHA/WG2,DF,F
AVSU0018384,20181024,2100,CNSHA/WG2,DF,F,20181106,2400,CNSHA/UND,FH,E
AVSU0018384,20181106,2400,CNSHA/UND,FH,E,20181212,0,CNSHA/UNK,OH,E
AVSU0018384,20181212,0,CNSHA/UNK,OH,E,20181212,1,CNSHA/WG2,SF,F
AVSU0018384,20181212,1,CNSHA/WG2,SF,F,20181219,2000,CNSHA/WG2,LF,F
AVSU0018384,20181219,2000,CNSHA/WG2,LF,F,20181220,2200,CNSHA/WG2,VF,F
,,,,,,,,,,
AVSU0018403,20180910,1614,USTIW/UNK,OH,E,20180910,1615,USTIW/UNK,SF,E
AVSU0018403,20180910,1615,USTIW/UNK,SF,E,20180921,923,USTIW/WUT,LF,F
AVSU0018403,20180921,923,USTIW/WUT,LF,F,20180926,846,USTIW/WUT,VF,F
AVSU0018403,20180926,846,USTIW/WUT,VF,F,20181018,36,TWKHH/118,DF,F
AVSU0018403,20181018,36,TWKHH/118,DF,F,20181019,2400,TWKHH/KAO,FH,E
AVSU0018403,20181019,2400,TWKHH/KAO,FH,E,20181019,1151,TWKHH/118,CF,F
AVSU0018403,20181019,1151,TWKHH/118,CF,F,20181219,0,TWKHH/078,OH,E
AVSU0018403,20181219,0,TWKHH/078,OH,E,20181219,800,TWKHH/078,SF,E
AVSU0018403,20181219,800,TWKHH/078,SF,E,20181219,1643,TWKHH/078,LF,F
AVSU0018403,20181219,1643,TWKHH/078,LF,F,20181225,1344,TWKHH/078,VF,F
,,,,,,,,,,
AVSU0018419,20180411,0,TWKHH/078,OH,E,20180411,800,TWKHH/078,SF,E
AVSU0018419,20180411,800,TWKHH/078,SF,E,20180411,1115,TWKHH/078,LF,F
AVSU0018419,20180411,1115,TWKHH/078,LF,F,20180416,519,TWKHH/078,VF,F
AVSU0018419,20180416,519,TWKHH/078,VF,F,20180501,2357,USTIW/WUT,DF,F
AVSU0018419,20180501,2357,USTIW/WUT,DF,F,20180504,929,USTIW/WUT,CF,F
AVSU0018419,20180504,929,USTIW/WUT,CF,F,20180504,930,USTIW/UNK,FH,E
AVSU0018419,20180504,930,USTIW/UNK,FH,E,20180615,1555,USTIW/UNK,OH,E
AVSU0018419,20180615,1555,USTIW/UNK,OH,E,20180615,1556,USTIW/UNK,SF,E
AVSU0018419,20180615,1556,USTIW/UNK,SF,E,20180621,929,USTIW/WUT,LF,F
AVSU0018419,20180621,929,USTIW/WUT,LF,F,20180626,2331,USTIW/WUT,VF,F
AVSU0018419,20180626,2331,USTIW/WUT,VF,F,20180718,2400,TWKHH/KAO,FH,E
